frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
0,0.0001,1.0416,960.06,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
1,0.0015,1.4406,694.16,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
2,0.0027,1.1749,851.14,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
3,0.0037,1.0665,937.64,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
4,0.0048,1.0566,946.43,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
5,0.0059,1.1217,891.51,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
6,0.0070,1.0912,916.42,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
7,0.0081,1.0762,929.20,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
8,0.0094,1.3198,757.69,88,88,50,428187,316179,1204,14520320,822837612,0.0149,-1.0000
9,0.0107,1.3269,753.64,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
10,0.0119,1.1325,883.00,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
11,0.0130,1.1572,864.16,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
12,0.0141,1.0982,910.58,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
13,0.0152,1.0712,933.54,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
14,0.0164,1.1013,908.01,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
15,0.0175,1.2150,823.04,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
16,0.0186,1.0710,933.71,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
17,0.0197,1.0838,922.68,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
18,0.0207,1.0635,940.29,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
19,0.0219,1.1725,852.88,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
20,0.0230,1.1468,871.99,88,88,50,428187,316179,1204,14520320,822837612,0.0149,-1.0000
21,0.0244,1.3163,759.71,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
22,0.0254,1.0772,928.34,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
23,0.0266,1.1404,876.88,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
24,0.0276,1.0393,962.19,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
25,0.0287,1.0455,956.48,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
26,0.0297,1.0188,981.55,88,88,50,428187,316179,1204,14520320,822837612,0.0149,-1.0000
27,0.0309,1.2424,804.90,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
28,0.0320,1.0433,958.49,88,88,50,428187,316179,1204,14520320,822837612,0.0149,-1.0000
29,0.0332,1.2666,789.52,88,88,50,428187,316179,1204,14520320,822853996,0.0149,-1.0000
30,0.0345,1.2957,771.78,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
31,0.0358,1.1308,884.33,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
32,0.0368,1.1842,844.45,88,88,50,428187,316179,1204,14520320,822837612,0.0149,-1.0000
33,0.0381,1.2174,821.42,88,88,50,428187,316179,1204,14520320,822919532,0.0149,-1.0000
