frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
62,0.0785,1.4909,670.74,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
63,0.0797,1.2935,773.10,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
64,0.0809,1.1844,844.31,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
65,0.0820,1.1549,865.88,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
66,0.0835,1.2252,816.19,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
67,0.0847,1.4255,701.51,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
68,0.0858,1.1271,887.23,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
69,0.0869,1.0821,924.13,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
70,0.0883,1.1005,908.68,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
71,0.0894,1.4288,699.89,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
72,0.0906,1.1896,840.62,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
73,0.0917,1.1269,887.39,88,87,50,428199,316200,1204,30785536,839184748,0.0000,-1.0000
74,0.0929,1.1472,871.69,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
75,0.0944,1.4585,685.63,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
76,0.0957,1.3139,761.09,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
77,0.0971,1.2187,820.55,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
78,0.0984,1.3814,723.90,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
79,0.0995,1.2382,807.63,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
80,0.1007,1.1045,905.38,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
81,0.1021,1.2911,774.53,88,88,50,428199,316203,1204,30785536,839119212,0.0000,-1.0000
82,0.1032,1.3094,763.71,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
83,0.1044,1.2108,825.90,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
84,0.1055,1.1313,883.94,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
85,0.1067,1.1946,837.10,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
86,0.1078,1.1022,907.27,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
87,0.1090,1.1774,849.33,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
88,0.1101,1.1495,869.94,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
89,0.1119,1.7596,568.31,88,88,50,428199,316203,1204,30785536,839020908,0.0000,-1.0000
90,0.1131,1.1703,854.49,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
91,0.1142,1.1290,885.74,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
92,0.1153,1.0847,921.91,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
93,0.1164,1.1161,895.98,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
94,0.1177,1.2925,773.70,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
95,0.1190,1.1368,879.66,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
96,0.1200,1.2200,819.67,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
97,0.1211,1.0657,938.35,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
98,0.1223,1.1385,878.34,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
99,0.1236,1.2678,788.77,88,87,50,428199,316200,1204,30785536,839119212,0.0000,-1.0000
100,0.1250,1.4771,677.00,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
101,0.1264,1.4192,704.62,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
102,0.1276,1.1502,869.41,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
103,0.1287,1.1395,877.58,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
104,0.1299,1.1613,861.11,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
