frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
62,0.0670,1.0318,969.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
63,0.0681,1.0699,934.67,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
64,0.0692,1.1470,871.84,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
65,0.0703,1.0725,932.40,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
66,0.0715,1.0576,945.53,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
67,0.0726,1.1887,841.26,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
68,0.0741,1.4889,671.64,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
69,0.0756,1.4866,672.68,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
70,0.0767,1.1493,870.10,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
71,0.0778,1.1465,872.22,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
72,0.0791,1.2925,773.69,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
73,0.0802,1.1233,890.23,61,60,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
74,0.0813,1.0561,946.89,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
75,0.0823,1.0711,933.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
76,0.0834,1.0569,946.16,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
77,0.0845,1.0580,945.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
78,0.0855,1.0153,984.93,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
79,0.0865,1.0429,958.86,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
80,0.0876,1.0502,952.20,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
81,0.0887,1.1292,885.58,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
82,0.0897,1.0297,971.16,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
83,0.0909,1.0526,950.03,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
84,0.0920,1.1785,848.54,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
85,0.0930,1.0257,974.94,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
86,0.0941,1.0339,967.21,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
87,0.0950,1.0108,989.32,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
88,0.0961,1.0308,970.12,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
