frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
61,0.0635,1.2804,781.01,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
62,0.0645,0.9925,1007.55,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
63,0.0655,1.0325,968.53,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
64,0.0665,0.9837,1016.57,61,60,39,214146,158202,1204,40198144,811773292,0.0000,-1.0000
65,0.0675,0.9823,1018.02,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
66,0.0684,0.9848,1015.43,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
67,0.0694,0.9529,1049.43,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
68,0.0706,1.1725,852.88,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
69,0.0715,0.9683,1032.73,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
70,0.0726,0.9811,1019.26,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
71,0.0737,1.1387,878.20,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
72,0.0746,0.9733,1027.43,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
73,0.0756,0.9615,1040.04,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
74,0.0766,1.0392,962.28,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
75,0.0778,1.1488,870.47,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
76,0.0789,1.1467,872.07,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
77,0.0799,0.9770,1023.54,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
78,0.0809,1.0155,984.73,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
79,0.0819,1.0260,974.66,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
80,0.0830,1.0434,958.41,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
81,0.0840,1.0095,990.59,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
82,0.0853,1.2837,779.00,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
83,0.0863,1.0084,991.67,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
84,0.0873,0.9779,1022.60,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
85,0.0883,0.9949,1005.12,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
86,0.0892,0.9778,1022.71,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
87,0.0902,0.9789,1021.56,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
88,0.0912,1.0074,992.66,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
89,0.0922,0.9919,1008.17,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
90,0.0933,0.9888,1011.32,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
91,0.0944,1.1537,866.78,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
92,0.0954,1.0110,989.12,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
93,0.0964,0.9941,1005.93,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
94,0.0973,0.9736,1027.12,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
95,0.0983,0.9882,1011.94,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
96,0.0993,1.0172,983.09,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
97,0.1004,1.0406,960.98,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
98,0.1014,1.0076,992.46,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
99,0.1024,1.0288,972.01,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
100,0.1034,0.9868,1013.37,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
101,0.1044,0.9972,1002.81,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
102,0.1055,1.0494,952.93,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
103,0.1065,1.0148,985.42,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
104,0.1075,1.0288,972.00,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
105,0.1085,0.9993,1000.70,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
106,0.1096,1.0674,936.86,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
107,0.1106,1.0167,983.57,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
108,0.1116,1.0317,969.27,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
109,0.1129,1.1596,862.37,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
110,0.1139,1.1542,866.40,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
111,0.1149,0.9739,1026.80,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
112,0.1158,0.9546,1047.56,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
113,0.1168,0.9771,1023.44,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
114,0.1178,0.9882,1011.94,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
115,0.1188,0.9816,1018.75,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
116,0.1198,0.9779,1022.59,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
117,0.1208,0.9896,1010.51,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
118,0.1217,0.9743,1026.38,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
119,0.1228,1.0324,968.61,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
120,0.1237,0.9618,1039.72,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
121,0.1247,0.9933,1006.75,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
122,0.1257,1.0041,995.91,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
