frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
0,0.0011,1.1962,835.98,61,61,39,214414,158661,1204,19238912,790710488,0.0181,-1.0000
1,0.0027,1.6555,604.05,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
2,0.0038,1.0793,926.53,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
3,0.0049,1.0966,911.91,61,61,39,214414,158661,1204,19238912,790710488,0.0181,-1.0000
4,0.0064,1.4569,686.39,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
5,0.0075,1.1129,898.56,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
6,0.0085,1.0117,988.44,61,61,39,214414,158661,1204,19238912,790726872,0.0181,-1.0000
7,0.0096,1.0835,922.93,61,61,39,214414,158661,1204,19238912,790726872,0.0181,-1.0000
8,0.0106,1.0749,930.32,61,61,39,214414,158661,1204,19238912,790808792,0.0181,-1.0000
9,0.0117,1.0709,933.80,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
10,0.0128,1.0791,926.70,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
11,0.0139,1.1552,865.66,61,61,39,214414,158661,1204,19238912,790710488,0.0181,-1.0000
12,0.0151,1.1766,849.91,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
13,0.0162,1.0582,945.00,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
14,0.0172,1.0618,941.79,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
15,0.0184,1.0830,923.37,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
16,0.0195,1.2119,825.15,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
17,0.0207,1.1411,876.35,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
18,0.0217,1.0747,930.49,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
19,0.0228,1.0842,922.34,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
20,0.0239,1.0888,918.45,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
21,0.0249,1.0413,960.33,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
22,0.0260,1.0404,961.17,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
23,0.0271,1.0749,930.32,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
24,0.0281,1.0385,962.93,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
25,0.0294,1.3234,755.63,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
26,0.0305,1.0972,911.41,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
27,0.0316,1.0522,950.39,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
28,0.0326,1.0500,952.38,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
29,0.0337,1.0671,937.12,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
30,0.0347,1.0175,982.80,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
31,0.0358,1.0782,927.47,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
32,0.0368,1.0505,951.93,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
33,0.0379,1.0510,951.48,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
34,0.0393,1.1988,834.17,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
35,0.0404,1.3244,755.06,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
36,0.0415,1.1217,891.50,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
37,0.0426,1.0739,931.19,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
38,0.0437,1.0522,950.39,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
39,0.0449,1.2054,829.60,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
40,0.0459,1.0797,926.18,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
41,0.0470,1.0564,946.61,60,60,39,214413,158658,1204,19238912,790726872,0.0181,-1.0000
42,0.0481,1.1185,894.05,61,61,39,214414,158661,1204,19238912,790726872,0.0181,-1.0000
43,0.0494,1.2415,805.47,61,61,39,214414,158661,1204,19238912,790726872,0.0181,-1.0000
44,0.0504,1.0744,930.75,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
45,0.0515,1.0694,935.10,61,61,39,214414,158661,1204,19238912,790808792,0.0181,-1.0000
46,0.0525,1.0276,973.14,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
47,0.0536,1.0226,977.90,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
48,0.0548,1.2267,815.19,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
49,0.0558,1.0494,952.93,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
50,0.0569,1.0598,943.57,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
51,0.0579,0.9917,1008.37,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
52,0.0591,1.0991,909.84,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
53,0.0602,1.2334,810.77,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
54,0.0615,1.2583,794.72,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
55,0.0625,1.0461,955.93,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
56,0.0636,1.0340,967.12,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
57,0.0646,1.0028,997.21,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
58,0.0656,1.0087,991.37,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
59,0.0666,1.0361,965.16,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
60,0.0676,1.0057,994.33,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
61,0.0690,1.4272,700.67,61,61,39,214414,158661,1204,19238912,790726872,0.0181,-1.0000
62,0.0701,1.0593,944.02,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
63,0.0712,1.0795,926.36,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
64,0.0722,1.0334,967.68,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
65,0.0732,1.0202,980.20,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
66,0.0742,0.9830,1017.29,0,0,0,0,0,1204,19238912,790710488,0.0181,-1.0000
67,0.0757,1.4570,686.34,122,122,78,428828,317322,1204,19238912,790644952,0.0181,-1.0000
68,0.0771,1.3809,724.17,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
69,0.0782,1.1165,895.65,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
70,0.0795,1.1507,869.04,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
71,0.0807,1.3526,739.32,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
72,0.0818,1.1213,891.82,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
73,0.0828,1.0480,954.20,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
74,0.0840,1.1904,840.06,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
75,0.0851,1.0589,944.38,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
76,0.0861,1.0320,968.99,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
77,0.0871,1.0050,995.02,61,61,39,214414,158661,1204,19238912,790874328,0.0181,-1.0000
78,0.0881,1.0196,980.78,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
79,0.0894,1.2632,791.64,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
80,0.0905,1.0542,948.58,61,61,39,214414,158661,1204,19238912,790808792,0.0181,-1.0000
81,0.0915,1.0587,944.55,61,61,39,214414,158661,1204,19238912,790792408,0.0181,-1.0000
