frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
0,0.0001,1.1632,859.70,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
1,0.0015,1.4979,667.60,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
2,0.0025,1.0022,997.81,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
3,0.0035,1.0187,981.64,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
4,0.0045,0.9960,1004.01,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
5,0.0055,1.0150,985.23,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
6,0.0065,1.0396,961.90,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
7,0.0077,1.1050,904.98,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
8,0.0087,1.0145,985.70,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
9,0.0098,1.0821,924.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
10,0.0108,1.0346,966.56,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
11,0.0118,1.0024,997.60,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
12,0.0128,1.0152,985.03,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
13,0.0139,1.0846,922.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
14,0.0149,0.9950,1005.03,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
15,0.0162,1.3146,760.69,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
16,0.0173,1.0803,925.67,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
17,0.0183,1.0497,952.65,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
18,0.0195,1.0632,940.56,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
19,0.0208,1.3642,733.03,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
20,0.0218,1.0563,946.70,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
21,0.0229,1.0332,967.87,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
22,0.0239,1.0779,927.73,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
23,0.0250,1.0209,979.52,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
24,0.0260,1.0732,931.79,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
25,0.0271,1.0340,967.12,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
26,0.0280,0.9843,1015.95,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
27,0.0290,0.9965,1003.51,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
28,0.0301,1.0395,962.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
29,0.0311,1.0456,956.39,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
30,0.0321,0.9741,1026.59,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
31,0.0331,1.0222,978.29,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
32,0.0341,0.9839,1016.36,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
33,0.0352,1.1241,889.60,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
34,0.0363,1.0169,983.38,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
35,0.0373,1.0310,969.93,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
36,0.0383,1.0062,993.84,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
37,0.0393,1.0055,994.53,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
38,0.0405,1.0775,928.07,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
39,0.0415,1.1634,859.55,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
40,0.0425,0.9745,1026.17,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
41,0.0436,1.0787,927.04,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
42,0.0446,1.0727,932.23,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
43,0.0457,1.0756,929.71,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
44,0.0467,1.0189,981.45,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
45,0.0478,1.0285,972.29,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
46,0.0488,0.9969,1003.11,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
47,0.0499,1.1355,880.67,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
48,0.0510,1.1339,881.91,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
49,0.0521,1.0511,951.39,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
50,0.0531,1.0413,960.34,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
51,0.0542,1.0922,915.58,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
52,0.0553,1.0303,970.59,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
53,0.0562,0.9739,1026.81,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
54,0.0575,1.2503,799.81,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
55,0.0585,1.0583,944.91,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
56,0.0596,0.9966,1003.41,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
57,0.0611,1.5484,645.83,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
58,0.0623,1.2230,817.66,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
59,0.0635,1.2165,822.03,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
60,0.0647,1.1601,862.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
61,0.0659,1.2301,812.94,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
62,0.0669,1.0295,971.35,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
63,0.0680,1.0463,955.75,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
64,0.0690,1.0367,964.60,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
65,0.0701,1.0661,938.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
66,0.0711,0.9999,1000.10,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
67,0.0721,1.0240,976.56,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
68,0.0731,0.9964,1003.61,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
69,0.0741,1.0235,977.04,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
70,0.0752,1.0446,957.30,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
71,0.0763,1.1042,905.63,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
72,0.0773,1.0151,985.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
73,0.0783,1.0484,953.83,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
74,0.0796,1.1027,906.87,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
75,0.0806,1.1273,887.08,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
76,0.0817,1.0748,930.40,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
77,0.0826,0.9830,1017.29,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
78,0.0837,1.0264,974.28,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
79,0.0847,0.9919,1008.17,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
80,0.0857,1.0223,978.19,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
81,0.0867,1.0000,1000.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
82,0.0877,0.9765,1024.06,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
83,0.0886,0.9980,1002.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
84,0.0897,1.0361,965.16,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
85,0.0907,1.0324,968.61,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
86,0.0917,0.9818,1018.54,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
87,0.0928,1.1007,908.51,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
88,0.0938,1.0437,958.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
89,0.0949,1.0133,986.87,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
90,0.0959,1.0081,991.97,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
91,0.0969,0.9970,1003.01,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
92,0.0979,0.9804,1019.99,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
93,0.0989,1.0185,981.84,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
94,0.1000,1.0136,986.58,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
95,0.1010,1.1141,897.59,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
96,0.1020,0.9903,1009.80,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
97,0.1029,0.9710,1029.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
98,0.1041,1.1087,901.96,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
99,0.1051,1.0207,979.72,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
100,0.1061,1.0101,990.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
101,0.1071,1.0482,954.02,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
102,0.1084,1.2026,831.53,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
103,0.1097,1.3409,745.77,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
104,0.1109,1.2318,811.82,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
105,0.1120,1.0464,955.66,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
106,0.1130,1.0503,952.11,58,57,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
107,0.1142,1.2104,826.17,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
108,0.1153,1.1036,906.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
109,0.1164,1.0528,949.85,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
110,0.1174,1.0472,954.93,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
111,0.1185,1.0742,930.93,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
112,0.1200,1.1305,884.57,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
113,0.1212,1.5407,649.06,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
114,0.1223,1.1826,845.59,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
115,0.1237,1.3764,726.54,58,58,39,147168,106194,1204,17215488,790740076,0.0108,-1.0000
116,0.1249,1.2123,824.88,58,58,39,147168,106194,1204,17215488,790821996,0.0108,-1.0000
117,0.1261,1.1636,859.40,58,58,39,147168,106194,1204,17215488,790821996,0.0108,-1.0000
118,0.1271,1.0432,958.59,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
119,0.1282,1.0285,972.29,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
120,0.1292,1.0258,974.85,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
121,0.1302,1.0008,999.20,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
122,0.1312,1.0166,983.68,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
123,0.1322,1.0180,982.32,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
124,0.1332,1.0073,992.75,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
125,0.1343,1.0241,976.47,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
126,0.1353,0.9992,1000.79,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
127,0.1363,0.9929,1007.15,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
128,0.1373,1.0470,955.11,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
129,0.1383,1.0433,958.49,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
130,0.1397,1.2790,781.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
131,0.1409,1.2493,800.45,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
132,0.1419,1.0127,987.45,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
133,0.1429,0.9988,1001.21,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
134,0.1439,1.0391,962.37,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
135,0.1450,1.0279,972.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
136,0.1460,1.0339,967.21,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
137,0.1470,0.9764,1024.17,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
138,0.1479,0.9837,1016.57,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
139,0.1491,1.1317,883.63,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
140,0.1502,1.1165,895.65,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
141,0.1512,1.0475,954.66,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
142,0.1522,0.9852,1015.03,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
143,0.1533,1.0473,954.84,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
144,0.1543,1.0666,937.56,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
145,0.1554,1.0560,946.97,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
146,0.1564,1.0128,987.36,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
147,0.1574,1.0256,975.04,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
148,0.1585,1.0919,915.83,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
149,0.1597,1.0814,924.73,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
150,0.1607,1.1338,881.99,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
151,0.1617,1.0011,998.90,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
152,0.1629,1.1554,865.50,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
153,0.1639,1.0179,982.42,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
154,0.1649,1.0007,999.30,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
155,0.1659,1.0022,997.81,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
156,0.1669,1.0115,988.63,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
157,0.1679,0.9789,1021.56,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
158,0.1689,0.9970,1003.01,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
159,0.1701,1.1228,890.63,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
160,0.1711,1.0355,965.72,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
161,0.1722,1.1649,858.44,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
162,0.1733,1.0588,944.46,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
163,0.1743,0.9893,1010.82,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
164,0.1754,1.1071,903.26,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
165,0.1764,1.0163,983.96,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
166,0.1774,1.0261,974.57,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
167,0.1785,1.0417,959.97,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
168,0.1797,1.0823,923.96,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
169,0.1808,1.1937,837.73,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
170,0.1817,0.9963,1003.71,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
171,0.1827,0.9877,1012.46,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
172,0.1837,0.9698,1031.14,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
173,0.1848,1.0491,953.20,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
174,0.1859,1.0920,915.75,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
175,0.1896,3.6917,270.88,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
176,0.1908,1.2387,807.30,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
177,0.1918,1.0292,971.63,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
178,0.1928,0.9994,1000.60,58,58,39,147168,106194,1204,17215488,790805612,0.0108,-1.0000
179,0.1939,1.1062,904.00,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
180,0.1949,0.9782,1022.28,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
181,0.1959,1.0326,968.43,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
182,0.1970,1.0623,941.36,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
183,0.1980,1.0284,972.38,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
184,0.1990,0.9971,1002.91,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
185,0.2002,1.0826,923.71,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
186,0.2013,1.1610,861.32,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
187,0.2022,0.9701,1030.83,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
188,0.2033,1.0550,947.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
189,0.2043,1.0095,990.59,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
190,0.2054,1.0667,937.47,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
191,0.2067,1.3604,735.08,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
192,0.2079,1.1376,879.04,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
193,0.2089,1.0660,938.09,58,57,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
194,0.2100,1.0544,948.41,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
195,0.2110,1.0279,972.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
196,0.2120,1.0328,968.24,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
197,0.2132,1.1465,872.22,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
198,0.2142,0.9717,1029.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
199,0.2153,1.1305,884.57,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
200,0.2163,1.0196,980.78,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
201,0.2173,1.0385,962.93,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
202,0.2183,0.9912,1008.88,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
203,0.2197,1.2196,819.94,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
204,0.2207,1.1693,855.21,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
205,0.2218,1.0429,958.86,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
206,0.2228,1.0551,947.78,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
207,0.2239,1.0603,943.13,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
208,0.2249,1.0299,970.96,58,58,39,147168,106194,1204,17215488,790887532,0.0108,-1.0000
