frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
0,0.0010,1.1894,840.76,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
1,0.0027,1.4264,701.07,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
2,0.0039,1.3897,719.58,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
3,0.0051,1.2508,799.49,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
4,0.0063,1.1972,835.28,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
5,0.0075,1.1705,854.34,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
6,0.0087,1.1800,847.46,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
7,0.0100,1.3333,750.02,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
8,0.0112,1.1836,844.88,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
9,0.0124,1.1904,840.06,93,93,48,178315,134553,1236,38936576,816827840,0.0000,-1.0000
10,0.0135,1.1726,852.80,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
11,0.0149,1.3254,754.49,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
12,0.0160,1.1491,870.25,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
13,0.0172,1.1612,861.18,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
14,0.0189,1.3234,755.63,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
15,0.0202,1.6785,595.77,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
16,0.0215,1.2179,821.09,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
17,0.0227,1.3444,743.83,93,93,48,178315,134553,1204,38936576,816664000,0.0000,-1.0000
18,0.0240,1.2623,792.21,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
19,0.0257,1.6537,604.70,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
20,0.0271,1.4469,691.13,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
21,0.0284,1.2973,770.83,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
22,0.0296,1.2271,814.93,93,93,48,178315,134553,1204,38936576,816664000,0.0000,-1.0000
23,0.0311,1.4162,706.11,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
24,0.0323,1.1777,849.11,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
25,0.0335,1.2342,810.24,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
26,0.0347,1.2101,826.38,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
27,0.0359,1.2195,820.01,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
28,0.0370,1.1650,858.37,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
29,0.0384,1.1777,849.11,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
30,0.0398,1.3643,732.98,93,93,48,178315,134553,1236,38936576,816745920,0.0000,-1.0000
31,0.0410,1.3656,732.28,93,93,48,178315,134553,1572,38936576,816664000,0.0000,-1.0000
32,0.0423,1.1755,850.70,93,93,48,178315,134553,1204,38936576,816664000,0.0000,-1.0000
33,0.0437,1.5979,625.82,92,92,48,178314,134550,1204,38936576,816664000,0.0000,-1.0000
34,0.0451,1.3363,748.34,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
35,0.0462,1.1594,862.51,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
36,0.0475,1.2466,802.18,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
37,0.0486,1.1808,846.89,93,92,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
38,0.0498,1.1758,850.48,93,93,47,178315,134553,1204,38936576,816827840,0.0000,-1.0000
39,0.0510,1.1836,844.88,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
40,0.0522,1.2211,818.93,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
41,0.0538,1.1723,853.02,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
42,0.0551,1.6911,591.33,93,93,48,178315,134553,1572,38936576,816745920,0.0000,-1.0000
43,0.0563,1.2096,826.72,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
44,0.0575,1.1797,847.67,93,93,48,178315,134553,1204,38936576,816664000,0.0000,-1.0000
45,0.0587,1.1689,855.51,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
46,0.0598,1.1836,844.88,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
47,0.0610,1.1531,867.22,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
48,0.0623,1.1890,841.04,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
49,0.0635,1.3511,740.14,93,93,48,178315,134553,1204,38936576,816762304,0.0000,-1.0000
50,0.0648,1.1887,841.26,93,93,48,178315,134553,1204,38936576,816762304,0.0000,-1.0000
51,0.0660,1.2328,811.16,93,93,48,178315,134553,1204,38936576,816762304,0.0000,-1.0000
52,0.0672,1.1960,836.12,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
53,0.0685,1.3552,737.90,93,92,48,178303,134529,1236,38936576,816745920,0.0000,-1.0000
54,0.0697,1.1923,838.71,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
55,0.0708,1.1455,872.98,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
56,0.0721,1.2667,789.46,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
57,0.0736,1.4126,707.91,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
58,0.0748,1.2936,773.04,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
59,0.0760,1.1768,849.76,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
60,0.0772,1.1714,853.68,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
61,0.0784,1.2312,812.22,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
62,0.0797,1.2779,782.54,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
63,0.0809,1.2321,811.62,93,93,48,178315,134553,1236,38936576,816827840,0.0000,-1.0000
64,0.0822,1.1688,855.58,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
65,0.0835,1.4076,710.43,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
66,0.0847,1.1896,840.62,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
67,0.0859,1.2028,831.39,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
68,0.0871,1.1851,843.81,92,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
69,0.0882,1.1652,858.22,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
70,0.0894,1.1438,874.28,92,92,48,178314,134550,1204,38936576,816680384,0.0000,-1.0000
71,0.0905,1.1553,865.58,93,93,48,178315,134553,1204,38936576,816680384,0.0000,-1.0000
72,0.0917,1.1499,869.64,93,93,48,178315,134553,1204,38936576,816680384,0.0000,-1.0000
73,0.0930,1.2477,801.48,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
74,0.0941,1.2230,817.66,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
75,0.0953,1.1960,836.12,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
76,0.0965,1.1539,866.62,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
77,0.0977,1.1677,856.39,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
78,0.0988,1.1461,872.52,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
79,0.1001,1.2641,791.08,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
80,0.1016,1.3625,733.94,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
81,0.1028,1.3873,720.82,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
82,0.1040,1.2134,824.13,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
83,0.1052,1.1801,847.39,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
84,0.1065,1.2716,786.41,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
85,0.1077,1.2035,830.91,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
86,0.1090,1.3251,754.66,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
87,0.1105,1.4396,694.64,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
88,0.1118,1.3947,717.00,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
89,0.1133,1.4775,676.82,93,93,48,178315,134553,1236,38936576,816745920,0.0000,-1.0000
90,0.1145,1.1526,867.60,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
91,0.1156,1.1407,876.66,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
92,0.1168,1.1944,837.24,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
93,0.1181,1.3058,765.81,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
94,0.1194,1.2330,811.03,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
95,0.1205,1.1632,859.70,93,93,48,178315,134553,1204,38936576,816762304,0.0000,-1.0000
96,0.1219,1.2239,817.06,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
97,0.1231,1.3602,735.19,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
98,0.1243,1.1918,839.07,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
99,0.1255,1.1797,847.67,93,93,48,178315,134553,1204,38936576,816745920,0.0000,-1.0000
100,0.1266,1.1462,872.45,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
101,0.1299,1.2171,821.63,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
102,0.1320,4.1498,240.98,93,93,48,178315,134553,129444,38936576,816745920,0.0000,-1.0000
103,0.1334,1.3733,728.17,93,93,48,178315,134553,1334,38936576,816813228,0.0000,-1.0000
104,0.1346,1.2206,819.27,93,93,48,178315,134553,1204,38936576,816813228,0.0000,-1.0000
105,0.1357,1.1661,857.56,93,93,47,178315,134553,1204,38936576,816895148,0.0000,-1.0000
106,0.1369,1.1788,848.32,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
107,0.1381,1.1536,866.85,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
108,0.1393,1.1665,857.27,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
109,0.1406,1.3171,759.24,93,93,48,178315,134553,1236,38936576,816745920,0.0000,-1.0000
110,0.1419,1.1793,847.96,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
111,0.1433,1.5722,636.05,93,93,48,178315,134553,1204,38936576,816827840,0.0000,-1.0000
