frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
0,0.0012,1.2656,790.14,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
1,0.0023,1.1851,843.81,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
2,0.0036,1.2293,813.47,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
3,0.0047,1.1547,866.03,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
4,0.0060,1.1416,875.96,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
5,0.0072,1.3387,746.99,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
6,0.0084,1.1804,847.17,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
7,0.0095,1.1477,871.30,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
8,0.0107,1.1652,858.22,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
9,0.0118,1.1409,876.51,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
10,0.0130,1.1651,858.30,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
11,0.0143,1.2684,788.39,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
12,0.0155,1.1657,857.86,70,69,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
13,0.0166,1.1339,881.91,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
14,0.0177,1.1651,858.30,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
15,0.0189,1.1406,876.73,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
16,0.0200,1.1326,882.93,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
17,0.0211,1.1323,883.15,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
18,0.0223,1.1359,880.36,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
19,0.0234,1.1507,869.04,70,70,41,136362,93131,1270,38936576,810589264,0.0000,-1.0000
20,0.0246,1.1428,875.05,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
21,0.0259,1.1496,869.87,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
22,0.0270,1.3040,766.87,70,70,41,136362,93131,1238,38936576,810523728,0.0000,-1.0000
23,0.0284,1.3439,744.10,70,70,41,136362,93131,1238,38936576,810523728,0.0000,-1.0000
24,0.0298,1.2598,793.78,70,70,41,136362,93131,1238,38936576,810523728,0.0000,-1.0000
25,0.0311,1.4601,684.89,70,70,41,136362,93131,1606,38936576,810507344,0.0000,-1.0000
26,0.0325,1.3568,737.03,70,70,41,136362,93131,1238,38936576,810441808,0.0000,-1.0000
27,0.0338,1.3069,765.17,70,70,41,136362,93131,1238,38936576,810441808,0.0000,-1.0000
28,0.0350,1.2035,830.91,70,70,41,136362,93131,1238,38936576,810523728,0.0000,-1.0000
29,0.0361,1.1784,848.61,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
30,0.0373,1.1264,887.78,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
31,0.0384,1.1355,880.67,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
32,0.0396,1.1479,871.15,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
33,0.0407,1.1523,867.83,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
34,0.0418,1.1124,898.96,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
35,0.0429,1.1215,891.66,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
36,0.0441,1.1753,850.85,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
37,0.0454,1.1512,868.66,70,70,41,136362,93131,1270,38936576,810589264,0.0000,-1.0000
38,0.0466,1.3105,763.07,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
39,0.0477,1.1318,883.55,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
40,0.0489,1.1597,862.30,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
41,0.0500,1.1238,889.84,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
42,0.0511,1.1164,895.74,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
43,0.0523,1.1955,836.47,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
44,0.0536,1.2672,789.14,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
45,0.0548,1.2487,800.84,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
46,0.0560,1.1886,841.33,70,70,40,136362,93131,1238,38936576,810589264,0.0000,-1.0000
47,0.0572,1.1541,866.47,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
48,0.0583,1.1415,876.04,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
49,0.0601,1.6029,623.87,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
50,0.0613,1.3728,728.44,70,70,41,136362,93131,1606,38936576,810589264,0.0000,-1.0000
51,0.0625,1.1797,847.67,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
52,0.0636,1.1269,887.39,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
53,0.0648,1.2019,832.02,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
54,0.0662,1.2113,825.56,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
55,0.0674,1.4110,708.72,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
56,0.0686,1.2391,807.04,70,69,41,136361,93128,1238,38936576,810507344,0.0000,-1.0000
57,0.0699,1.2468,802.06,70,70,41,136362,93131,1238,38936576,810507344,0.0000,-1.0000
58,0.0712,1.2528,798.21,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
59,0.0724,1.2415,805.47,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
60,0.0736,1.1878,841.89,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
61,0.0747,1.1419,875.73,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
62,0.0759,1.2012,832.50,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
63,0.0771,1.1595,862.44,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
64,0.0783,1.2182,820.89,70,70,41,136362,93131,1238,38936576,810589264,0.0000,-1.0000
